	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
525	126.645882,45.760628	人和地下商城童装D区48室	南岗区	哈尔滨市	B0FFGW2D26	[]	莎莎精品	黑龙江省	[]	购物服务;购物相关场所;购物相关场所	060000	126.645882	45.760628	莎莎
526	112.738494,25.739907	芙蓉西路28-11号	桂阳县	郴州市	B0FFHC0EAC	[]	莎莎花艺	湖南省	[]	购物服务;专卖店;专营店	061200	112.738494	25.739907	莎莎
527	115.610300,34.411537	[]	睢阳区	商丘市	B0FFHVWG62	[]	莎莎服饰	河南省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	115.610300	34.411537	莎莎
528	112.929166,27.835200	宝塔路19号	岳塘区	湘潭市	B0FFFD5UT0	[]	莎莎汽配	湖南省	0731-58530350;15873269992	汽车服务;汽车配件销售;汽车配件销售	010800	112.929166	27.835200	莎莎
529	110.785144,32.641241	五堰南街6号夜明珠服饰广场	茅箭区	十堰市	B0FFGC59KZ	[]	莎莎家纺	湖北省	[]	购物服务;购物相关场所;购物相关场所	060000	110.785144	32.641241	莎莎
530	113.820449,23.042551	莞温路557号附近	东莞市	东莞市	B0FFHPN4NP	[]	莎莎国际	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	113.820449	23.042551	莎莎
531	121.495034,31.308187	国权北路政立路821弄13号门面房	杨浦区	上海市	B0FFGJ9AYC	[]	莎莎服饰	上海市	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	121.495034	31.308187	莎莎
532	121.412895,31.072753	颛兴东路1528号13栋2楼网店	闵行区	上海市	B0FFHCGU6V	[]	莎莎宠物	上海市	[]	购物服务;购物相关场所;购物相关场所	060000	121.412895	31.072753	莎莎
533	106.544174,29.588754	荷塘路80号附3号	渝北区	重庆市	B0FFFQVFM0	[]	莎莎广告	重庆市	023-67507586;18008313886	生活服务;生活服务场所;生活服务场所	070000	106.544174	29.588754	莎莎
534	111.068058,35.130210	235省道与827县道交叉口西北200米	盐湖区	运城市	B0FFIB1OVO	[]	莎莎口腔	山西省	[]	医疗保健服务;专科医院;口腔医院	090202	111.068058	35.130210	莎莎
535	113.021972,28.173548	高桥现代商贸城二栋1楼18号	雨花区	长沙市	B0FFGHAWB0	[]	莎莎皮具	湖南省	[]	购物服务;购物相关场所;购物相关场所	060000	113.021972	28.173548	莎莎
536	108.354769,21.635803	桃花湾广场越秀小区B10号	港口区	防城港市	B0FFFY29HC	[]	莎莎窗帘	广西壮族自治区	0770-2881436;13481708636	购物服务;家居建材市场;布艺市场	060605	108.354769	21.635803	莎莎
537	106.937698,27.720557	佛山路北50米	汇川区	遵义市	B0FFH0U43T	[]	莎莎服饰	贵州省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	106.937698	27.720557	莎莎
538	115.783414,33.846501	三曹路339号附近	谯城区	亳州市	B0FFI9XQWZ	[]	莎莎国际	安徽省	0558-5689886	购物服务;购物相关场所;购物相关场所	060000	115.783414	33.846501	莎莎
539	115.621273,33.164261	太和县人民路太和朴人商厦3层	太和县	阜阳市	B0FFHQ99KK	[]	莎莎名品	安徽省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	115.621273	33.164261	莎莎
540	100.278280,25.611970	[]	大理市	大理白族自治州	B0FFHWQN3I	[]	莎莎花艺	云南省	[]	购物服务;购物相关场所;购物相关场所	060000	100.278280	25.611970	莎莎
541	115.360799,33.262381	健康路农业新技术服务部南100米	界首市	阜阳市	B0FFG6IXVZ	[]	莎莎女装	安徽省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	115.360799	33.262381	莎莎
542	120.307403,31.810500	中兴路92号附近	江阴市	无锡市	B0FFHW2O9M	[]	莎莎精品	江苏省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	120.307403	31.810500	莎莎
543	113.996080,22.672918	大浪街道办华旺路联恒商业城D104	龙华区	深圳市	B0FFH2XMKR	[]	莎莎服饰	广东省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	113.996080	22.672918	莎莎
544	113.018457,28.206724	三湘水暖市场B5栋1-3号	芙蓉区	长沙市	B02DB03YB2	[]	莎莎水暖	湖南省	0731-84742396;0731-84764857	购物服务;家居建材市场;建材五金市场	060603	113.018457	28.206724	莎莎
545	120.976825,31.402774	玉山镇萧林路金威广场38号	昆山市	苏州市	B0FFHOHOPA	[]	莎莎服饰	江苏省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	120.976825	31.402774	莎莎
546	120.626122,27.777580	外滩明珠大厦A幢2单元3001室	瑞安市	温州市	B0FFGBW8MW	[]	莎莎家具	浙江省	[]	购物服务;购物相关场所;购物相关场所	060000	120.626122	27.777580	莎莎
547	118.099702,28.568694	龙门路西150米	信州区	上饶市	B0FFI7QPQV	[]	时尚莎莎	江西省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	118.099702	28.568694	莎莎
548	119.569187,31.989529	南门大街124号附近	丹阳市	镇江市	B0FFFUC230	[]	莎莎服饰	江苏省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	119.569187	31.989529	莎莎
549	113.089556,28.794940	荣家路193号(大众南路民信药店旁)	汨罗市	岳阳市	B0FFH5FCT4	[]	莎莎蛋糕	湖南省	13975075823	餐饮服务;糕饼店;糕饼店	050800	113.089556	28.794940	莎莎
550	114.346919,22.686792	坪山区新区坪山办事处中兴东三巷1号	坪山区	深圳市	B0FFF073M3	[]	莎莎服装	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	114.346919	22.686792	莎莎
551	104.850978,26.586626	荷城街道市场路民族中学后面城市先锋	钟山区	六盘水市	B0FFG33NKZ	[]	莎莎烙锅	贵州省	[]	餐饮服务;中餐厅;中餐厅	050100	104.850978	26.586626	莎莎
552	114.023837,23.073198	宝华路宝石影剧院附近(企石医院西北)	东莞市	东莞市	B0FFHHGK9J	[]	莎莎服饰	广东省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	114.023837	23.073198	莎莎
553	120.420986,29.786985	枫桥镇天竺街53号	诸暨市	绍兴市	B0FFH04VTC	[]	莎莎女装	浙江省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	120.420986	29.786985	莎莎
554	107.420766,40.763112	光辉路赛亨东门4号(冠星海鲜旁)	临河区	巴彦淖尔市	B0FFI7S6KM	[]	莎莎化妆	内蒙古自治区	15148846994;15047894266	购物服务;购物相关场所;购物相关场所	060000	107.420766	40.763112	莎莎
555	116.089944,34.792991	舜师步行街2a号附近	单县	菏泽市	B0FFI9FL18	[]	莎莎服饰	山东省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	116.089944	34.792991	莎莎
556	119.718866,30.232927	新民街50号	临安市	杭州市	B0FFIAXRYJ	[]	莎莎女装	浙江省	[]	购物服务;购物相关场所;购物相关场所	060000	119.718866	30.232927	莎莎
557	115.596988,32.640271	曹集北路农业银行北200米	阜南县	阜阳市	B0FFH6BWDG	[]	莎莎国际	安徽省	[]	购物服务;购物相关场所;购物相关场所	060000	115.596988	32.640271	莎莎
558	114.831062,33.426437	006乡道西100米	项城市	周口市	B0FFHLYK9W	[]	莎莎名品	河南省	[]	购物服务;专卖店;专营店	061200	114.831062	33.426437	莎莎
559	117.254001,34.438408	柳泉镇后相微子	铜山区	徐州市	B0FFHOZ9L3	[]	莎莎服饰	江苏省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	117.254001	34.438408	莎莎
560	120.049415,29.330694	北苑街道北苑丹晨一路五号五楼	义乌市	金华市	B0FFH90MTM	[]	莎莎饰品	浙江省	[]	购物服务;专卖店;专营店	061200	120.049415	29.330694	莎莎
561	120.639945,31.173967	鲈乡北路746号	吴江区	苏州市	B0FFIGVJZP	[]	莎莎舞蹈	江苏省	0512-63739351;15851686973	科教文化服务;培训机构;培训机构	141400	120.639945	31.173967	莎莎
562	110.297978,28.226807	319国道与405乡道交叉口旁	沅陵县	怀化市	B0FFHE8EUO	[]	莎莎快餐	湖南省	[]	餐饮服务;快餐厅;快餐厅	050300	110.297978	28.226807	莎莎
563	117.982843,28.430810	水南街369号	信州区	上饶市	B0FFG33QR8	[]	莎莎舞蹈	江西省	[]	科教文化服务;培训机构;培训机构	141400	117.982843	28.430810	莎莎
564	121.714660,39.731090	城八线西50米	瓦房店市	大连市	B0FFHUBZTW	[]	莎莎服饰	辽宁省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	121.714660	39.731090	莎莎
565	113.063999,23.061752	罗村华南国际电光源灯饰城B区5路31号	南海区	佛山市	B0FFG9OLKL	[]	莎莎灯饰	广东省	13630023030	购物服务;家居建材市场;灯具瓷器市场	060606	113.063999	23.061752	莎莎
566	114.372556,30.877556	百秀街群益里104号	黄陂区	武汉市	B001B17D42	[]	莎莎婚庆(廖黄湾路)	湖北省	15607170098	生活服务;生活服务场所;生活服务场所	070000	114.372556	30.877556	莎莎
567	104.702249,34.950256	文峰镇交通路开元宾馆楼下	陇西县	定西市	B0FFIGH3PJ	[]	莎莎服饰	甘肃省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	104.702249	34.950256	莎莎
568	112.644483,26.879395	光明街与嘉树里交叉口南200米	珠晖区	衡阳市	B0FFIIIQA4	[]	莎莎蛋糕	湖南省	[]	餐饮服务;糕饼店;糕饼店	050800	112.644483	26.879395	莎莎
569	113.138450,23.000261	绿景三路33号首层P31号铺	禅城区	佛山市	B02F50Y2QH	[]	莎莎造型	广东省	[]	生活服务;美容美发店;美容美发店	071100	113.138450	23.000261	莎莎
570	102.693888,24.982872	前福路106号	西山区	昆明市	B0FFF32ZGE	[]	莎莎快餐	云南省	15887037963	餐饮服务;中餐厅;中餐厅	050100	102.693888	24.982872	莎莎
571	112.402427,28.556792	龙光桥镇益阳东站新力市场对面东方维也纳	赫山区	益阳市	B0FFH8EOS1	[]	莎莎汽配	湖南省	[]	汽车服务;汽车配件销售;汽车配件销售	010800	112.402427	28.556792	莎莎
572	116.219739,31.612313	019县道南50米	裕安区	六安市	B0FFG6F9WG	[]	莎莎造型	安徽省	13856468786	生活服务;美容美发店;美容美发店	071100	116.219739	31.612313	莎莎
573	87.631456,43.764375	延安路与延安路南二巷交叉口东北50米	天山区	乌鲁木齐市	B0FFG85CH3	[]	莎莎汽配	新疆维吾尔自治区	[]	汽车服务;汽车配件销售;汽车配件销售	010800	87.631456	43.764375	莎莎
574	121.401517,30.173287	市场东路与市场路交叉口西北100米	慈溪市	宁波市	B0FFFQ1DD2	[]	莎莎窗帘	浙江省	13362457178;15382421886	购物服务;家居建材市场;布艺市场	060605	121.401517	30.173287	莎莎
575	103.861210,30.174073	凤鸣镇	彭山区	眉山市	B0FFG11SH5	[]	莎莎副食	四川省	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	103.861210	30.174073	莎莎
576	114.481660,36.093829	春晖路与301省道交叉口西150米	安阳县	安阳市	B0FFFZYBD0	[]	莎莎发艺	河南省	[]	生活服务;美容美发店;美容美发店	071100	114.481660	36.093829	莎莎
577	112.848495,34.165582	丹阳中路第二人民医院东100米路北	汝州市	平顶山市	B0FFG5C1HJ	[]	莎莎花艺	河南省	18937551809	购物服务;花鸟鱼虫市场;花卉市场	060501	112.848495	34.165582	莎莎
578	112.578012,28.287998	站前路火车站幼儿园正对面	宁乡市	长沙市	B0FFFTUG3E	[]	莎莎造型	湖南省	[]	生活服务;美容美发店;美容美发店	071100	112.578012	28.287998	莎莎
579	102.532843,24.398766	九龙路与097乡道交叉口西南50米	红塔区	玉溪市	B0FFFZIE1T	[]	莎莎造型	云南省	[]	生活服务;美容美发店;美容美发店	071100	102.532843	24.398766	莎莎
580	114.208800,35.606864	红旗路476号	淇县	鹤壁市	B018800233	[]	莎莎发艺	河南省	[]	生活服务;美容美发店;美容美发店	071100	114.208800	35.606864	莎莎
581	101.664310,36.958085	解放北路214号附近	大通回族土族自治县	西宁市	B0FFI75TE2	[]	莎莎家纺	青海省	[]	购物服务;家居建材市场;布艺市场	060605	101.664310	36.958085	莎莎
582	114.487165,36.779486	临洺关镇光明街砖厂家属楼下	永年区	邯郸市	B0FFFREE8H	[]	莎莎发艺	河北省	[]	生活服务;美容美发店;美容美发店	071100	114.487165	36.779486	莎莎
583	100.461975,38.943033	马神庙街257号	甘州区	张掖市	B0FFH5H22Z	[]	莎莎造型	甘肃省	[]	生活服务;美容美发店;美容美发店	071100	100.461975	38.943033	莎莎
584	113.294979,33.746726	新程街与矿工路交叉口东南50米	新华区	平顶山市	B0FFHJGMEZ	[]	莎莎艺术	河南省	[]	科教文化服务;培训机构;培训机构	141400	113.294979	33.746726	莎莎
585	109.737394,24.485796	鹿寨镇西闸街22号	鹿寨县	柳州市	B0FFG2JFZ5	[]	莎莎窗帘	广西壮族自治区	18977235288	购物服务;家居建材市场;布艺市场	060605	109.737394	24.485796	莎莎
586	109.608883,24.401317	雒柳路36号附近	鱼峰区	柳州市	B0FFFTDSTA	[]	莎莎发艺	广西壮族自治区	[]	生活服务;美容美发店;美容美发店	071100	109.608883	24.401317	莎莎
587	106.621165,26.710990	麦架镇菜市场3栋	白云区	贵阳市	B0FFILEVAW	[]	莎莎舞蹈	贵州省	[]	科教文化服务;培训机构;培训机构	141400	106.621165	26.710990	莎莎
588	113.383207,22.531405	莲塘东路20号	中山市	中山市	B0FFI5DXYC	[]	莎莎造型	广东省	15813182422	生活服务;美容美发店;美容美发店	071100	113.383207	22.531405	莎莎
589	102.635997,37.922377	南关西路与南大街交叉口北150米	凉州区	武威市	B0FFGZVHET	[]	莎莎国际	甘肃省	[]	生活服务;美容美发店;美容美发店	071100	102.635997	37.922377	莎莎
590	113.719404,22.825127	虎门镇中兴路35号	东莞市	东莞市	B0FFGAMVVV	[]	莎莎造型	广东省	[]	生活服务;美容美发店;美容美发店	071100	113.719404	22.825127	莎莎
591	117.171784,39.075716	体育中心街道宾水西道时代奥城彩柒汇二楼	南开区	天津市	B0FFHE9B02	[]	莎莎·花影(奥城店)	天津市	022-60778011	餐饮服务;中餐厅;中餐厅	050100	117.171784	39.075716	莎莎
592	108.929672,34.117644	财经学院西门商城	长安区	西安市	B0FFGJQ46L	[]	莎莎造型	陕西省	[]	生活服务;美容美发店;美容美发店	071100	108.929672	34.117644	莎莎
593	120.615017,27.956803	振兴街3号附近	瓯海区	温州市	B0FFHLEEZC	[]	莎莎造型	浙江省	[]	生活服务;美容美发店;美容美发店	071100	120.615017	27.956803	莎莎
594	87.529995,44.169223	友谊路与长安西街交叉口西100米	五家渠市	五家渠市	B0FFHDTH06	[]	莎莎发艺	新疆维吾尔自治区	[]	生活服务;美容美发店;美容美发店	071100	87.529995	44.169223	莎莎
595	106.220577,27.462143	紫金路174号	金沙县	毕节市	B0FFGCOZC0	[]	莎莎窗帘	贵州省	13885746337;18984764227	购物服务;家居建材市场;布艺市场	060605	106.220577	27.462143	莎莎
596	115.490304,38.752680	和平大街与清苑南路交叉口西北100米清苑汽车站附近	清苑区	保定市	B013803B0E	[]	莎莎超市(清苑南路)	河北省	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	115.490304	38.752680	莎莎
597	114.465936,34.485967	解放路与商业路交叉口30米路西	通许县	开封市	B0FFGPUNDF	[]	莎莎发艺	河南省	[]	生活服务;美容美发店;美容美发店	071100	114.465936	34.485967	莎莎
598	109.191099,27.738625	东太大道北200米	碧江区	铜仁市	B0FFI75YP9	[]	莎莎造型	贵州省	[]	生活服务;美容美发店;美容美发店	071100	109.191099	27.738625	莎莎
599	111.640767,32.264286	筑阳路与粉阳路交汇处西北角	谷城县	襄阳市	B0FFGB1PL3	[]	莎莎甜品	湖北省	0710-7180389;13476316088	餐饮服务;甜品店;甜品店	050900	111.640767	32.264286	莎莎
600	117.166050,39.175290	丁字沽五爱道风光里1号楼底商	红桥区	天津市	B0FFGI8KPX	[]	莎莎网吧(五爱道)	天津市	[]	体育休闲服务;娱乐场所;网吧	080308	117.166050	39.175290	莎莎
601	119.033591,33.591135	清江浦区东大街d1号	清江浦区	淮安市	B0FFFT5YZX	[]	莎莎洗化	江苏省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	119.033591	33.591135	莎莎
602	115.939210,28.542696	南昌百货大楼大众公司莲塘店3层	南昌县	南昌市	B0317062PS	[]	莎莎精品(莲塘店)	江西省	[]	购物服务;专卖店;礼品饰品店	061209	115.939210	28.542696	莎莎
603	116.329504,39.991094	中关村街道五道口成府路华清嘉园3号楼底商韩亚服装商城二层F821	海淀区	北京市	B0FFGRDODC	[]	莎莎美甲(五道口店)	北京市	18611141050;15010308870	生活服务;美容美发店;美容美发店	071100	116.329504	39.991094	莎莎
604	115.940372,28.680870	上海北路164号附近	青山湖区	南昌市	B0317049MF	[]	莎莎精品(南大店)	江西省	[]	购物服务;专卖店;礼品饰品店	061209	115.940372	28.680870	莎莎
605	119.601648,32.001663	商业街E街60号	丹阳市	镇江市	B01FF02CMQ	[]	莎莎内衣(旗舰店)	江苏省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	119.601648	32.001663	莎莎
606	115.395429,25.133843	龙泉路73号	安远县	赣州市	B031D00A2J	[]	莎莎美发(龙泉路)	江西省	[]	生活服务;美容美发店;美容美发店	071100	115.395429	25.133843	莎莎
607	121.883844,29.474389	靖南大街441号附近	象山县	宁波市	B0FFFS45TI	[]	莎莎烟酒(靖南大街)	浙江省	[]	购物服务;专卖店;烟酒专卖店	061210	121.883844	29.474389	莎莎
608	119.105056,36.708428	胜利西街651号温州购物商城F2层	潍城区	潍坊市	B0FFFZ4NHT	[]	莎莎店(温州购物商城)	山东省	[]	购物服务;购物相关场所;购物相关场所	060000	119.105056	36.708428	莎莎
609	109.409472,29.506081	翔凤镇步行街二排	来凤县	恩施土家族苗族自治州	B0FFFZ8JAH	[]	莎莎名品	湖北省	13402788646	购物服务;个人用品/化妆品店;其它个人用品店	061400	109.409472	29.506081	莎莎
